id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas
4308,CA-2017-161095,2017-06-28,2017-06-28,Mesmo dia,CS-12250,Chris Selesnick,Corporativo,Estados Unidos,Los Angeles,California,90032.0,Oeste,OFF-BI-10001524,Material de escritorio,Pastas,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568
4309,CA-2015-125829,2015-11-04,2015-11-11,Classe padrao,WB-21850,William Brown,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,TEC-PH-10001079,Tecnologia,Telefones,Polycom SoundPoint Pro SE-225 Corded phone,666.344
4310,CA-2015-125829,2015-11-04,2015-11-11,Classe padrao,WB-21850,William Brown,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,FUR-TA-10002041,Moveis,Mesas,"Bevis Round Conference Table Top, X-Base",573.728
4311,CA-2015-125829,2015-11-04,2015-11-11,Classe padrao,WB-21850,William Brown,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,OFF-BI-10001036,Material de escritorio,Pastas,Cardinal EasyOpen D-Ring Binders,21.936
4312,CA-2015-125829,2015-11-04,2015-11-11,Classe padrao,WB-21850,William Brown,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,OFF-PA-10000223,Material de escritorio,Papel,Xerox 2000,19.44
4313,CA-2015-125829,2015-11-04,2015-11-11,Classe padrao,WB-21850,William Brown,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,TEC-MA-10003246,Tecnologia,Maquinas,Hewlett-Packard Deskjet D4360 Printer,447.968
4314,CA-2015-123127,2015-09-08,2015-09-12,Classe padrao,SP-20620,Stefania Perrino,Corporativo,Estados Unidos,Long Beach,New York,11561.0,Leste,OFF-AP-10001962,Material de escritorio,Eletrodomesticos,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78
4315,CA-2016-115945,2016-06-25,2016-07-01,Classe padrao,AB-10165,Alan Barnes,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,OFF-AR-10004062,Material de escritorio,Arte,Staples in misc. colors,20.96
4316,CA-2016-115945,2016-06-25,2016-07-01,Classe padrao,AB-10165,Alan Barnes,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,OFF-BI-10004330,Material de escritorio,Pastas,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752
4317,CA-2016-115945,2016-06-25,2016-07-01,Classe padrao,AB-10165,Alan Barnes,Consumidor,Estados Unidos,Los Angeles,California,90045.0,Oeste,OFF-ST-10001963,Material de escritorio,Armazenamento,Tennsco Regal Shelving Units,304.23
4318,CA-2016-136735,2016-07-26,2016-08-02,Classe padrao,HA-14920,Helen Andreada,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-EN-10002230,Material de escritorio,Envelopes,Airmail Envelopes,167.86
4319,US-2018-136189,2018-12-07,2018-12-11,Classe padrao,DC-13285,Debra Catini,Consumidor,Estados Unidos,Richmond,Virginia,23223.0,Sul,FUR-FU-10000175,Moveis,Mobiliario,DAX Wood Document Frame.,82.38
4320,CA-2015-152345,2015-12-29,2016-01-03,Segunda classe,ST-20530,Shui Tom,Consumidor,Estados Unidos,Albuquerque,New Mexico,87105.0,Oeste,TEC-PH-10004897,Tecnologia,Telefones,Mediabridge Sport Armband iPhone 5s,23.976
4321,CA-2015-152345,2015-12-29,2016-01-03,Segunda classe,ST-20530,Shui Tom,Consumidor,Estados Unidos,Albuquerque,New Mexico,87105.0,Oeste,OFF-ST-10003123,Material de escritorio,Armazenamento,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
4322,US-2016-147662,2016-02-14,2016-02-19,Classe padrao,KB-16315,Karl Braun,Consumidor,Estados Unidos,Akron,Ohio,44312.0,Leste,OFF-BI-10001658,Material de escritorio,Pastas,GBC Standard Therm-A-Bind Covers,14.952
4323,US-2016-147662,2016-02-14,2016-02-19,Classe padrao,KB-16315,Karl Braun,Consumidor,Estados Unidos,Akron,Ohio,44312.0,Leste,TEC-PH-10002834,Tecnologia,Telefones,Google Nexus 5,323.982
4324,US-2016-147662,2016-02-14,2016-02-19,Classe padrao,KB-16315,Karl Braun,Consumidor,Estados Unidos,Akron,Ohio,44312.0,Leste,OFF-BI-10002160,Material de escritorio,Pastas,Acco Hanging Data Binders,2.286
4325,US-2016-147662,2016-02-14,2016-02-19,Classe padrao,KB-16315,Karl Braun,Consumidor,Estados Unidos,Akron,Ohio,44312.0,Leste,OFF-AR-10004999,Material de escritorio,Arte,Newell 315,14.352
4326,US-2016-147662,2016-02-14,2016-02-19,Classe padrao,KB-16315,Karl Braun,Consumidor,Estados Unidos,Akron,Ohio,44312.0,Leste,TEC-AC-10003280,Tecnologia,Acessorios,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976
4327,CA-2017-153346,2017-01-25,2017-01-27,Primeira classe,TB-21355,Todd Boyes,Corporativo,Estados Unidos,Plainfield,New Jersey,7060.0,Leste,OFF-AR-10000315,Material de escritorio,Arte,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21
4328,CA-2017-153346,2017-01-25,2017-01-27,Primeira classe,TB-21355,Todd Boyes,Corporativo,Estados Unidos,Plainfield,New Jersey,7060.0,Leste,OFF-PA-10000007,Material de escritorio,Papel,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0
4329,CA-2018-118360,2018-04-01,2018-04-07,Classe padrao,JC-15775,John Castell,Consumidor,Estados Unidos,New York City,New York,10011.0,Leste,OFF-PA-10000791,Material de escritorio,Papel,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93
4330,CA-2018-149853,2018-10-03,2018-10-09,Classe padrao,PO-18850,Patrick O'Brill,Consumidor,Estados Unidos,Hialeah,Florida,33012.0,Sul,OFF-PA-10000556,Material de escritorio,Papel,Xerox 208,15.552
4331,CA-2018-149853,2018-10-03,2018-10-09,Classe padrao,PO-18850,Patrick O'Brill,Consumidor,Estados Unidos,Hialeah,Florida,33012.0,Sul,OFF-AP-10000804,Material de escritorio,Eletrodomesticos,Hoover Portapower Portable Vacuum,17.92
4332,CA-2018-107909,2018-09-01,2018-09-06,Classe padrao,SS-20875,Sung Shariari,Consumidor,Estados Unidos,Redmond,Washington,98052.0,Oeste,TEC-AC-10001998,Tecnologia,Acessorios,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
4333,CA-2018-107909,2018-09-01,2018-09-06,Classe padrao,SS-20875,Sung Shariari,Consumidor,Estados Unidos,Redmond,Washington,98052.0,Oeste,OFF-BI-10003476,Material de escritorio,Pastas,Avery Metallic Poly Binders,22.92
4334,CA-2016-112375,2016-12-21,2016-12-27,Classe padrao,RD-19720,Roger Demir,Consumidor,Estados Unidos,Daytona Beach,Florida,32114.0,Sul,TEC-AC-10003237,Tecnologia,Acessorios,Memorex Micro Travel Drive 4 GB,50.88
4335,CA-2016-112375,2016-12-21,2016-12-27,Classe padrao,RD-19720,Roger Demir,Consumidor,Estados Unidos,Daytona Beach,Florida,32114.0,Sul,OFF-EN-10003798,Material de escritorio,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312
4336,CA-2016-154795,2016-12-20,2016-12-24,Classe padrao,GZ-14470,Gary Zandusky,Consumidor,Estados Unidos,Bullhead City,Arizona,86442.0,Oeste,OFF-EN-10003068,Material de escritorio,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92
4337,CA-2016-154795,2016-12-20,2016-12-24,Classe padrao,GZ-14470,Gary Zandusky,Consumidor,Estados Unidos,Bullhead City,Arizona,86442.0,Oeste,FUR-FU-10002088,Moveis,Mobiliario,Nu-Dell Float Frame 11 x 14 1/2,14.368
4338,CA-2016-125234,2016-11-27,2016-12-01,Classe padrao,SN-20710,Steve Nguyen,Home office,Estados Unidos,Los Angeles,California,90049.0,Oeste,TEC-AC-10000158,Tecnologia,Acessorios,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97
4339,CA-2016-125234,2016-11-27,2016-12-01,Classe padrao,SN-20710,Steve Nguyen,Home office,Estados Unidos,Los Angeles,California,90049.0,Oeste,OFF-PA-10000482,Material de escritorio,Papel,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82
4340,CA-2018-133501,2018-08-27,2018-09-01,Classe padrao,DK-12895,Dana Kaydos,Consumidor,Estados Unidos,Franklin,Tennessee,37064.0,Sul,OFF-PA-10004888,Material de escritorio,Papel,Xerox 217,5.184
4341,US-2015-129609,2015-03-22,2015-03-22,Mesmo dia,VM-21835,Vivian Mathis,Consumidor,Estados Unidos,Portage,Indiana,46368.0,Centro,OFF-AR-10003478,Material de escritorio,Arte,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28
4342,CA-2018-130309,2018-12-17,2018-12-21,Classe padrao,GB-14575,Giulietta Baptist,Consumidor,Estados Unidos,Arlington,Virginia,22204.0,Sul,OFF-ST-10003208,Material de escritorio,Armazenamento,Adjustable Depth Letter/Legal Cart,544.38
4343,CA-2018-105410,2018-03-19,2018-03-22,Primeira classe,ND-18370,Natalie DeCherney,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-BI-10004970,Material de escritorio,Pastas,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824
4344,CA-2018-105410,2018-03-19,2018-03-22,Primeira classe,ND-18370,Natalie DeCherney,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,TEC-PH-10000038,Tecnologia,Telefones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504
4345,CA-2018-105410,2018-03-19,2018-03-22,Primeira classe,ND-18370,Natalie DeCherney,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,TEC-AC-10001552,Tecnologia,Acessorios,Logitech K350 2.4Ghz Wireless Keyboard,99.54
4346,CA-2018-105410,2018-03-19,2018-03-22,Primeira classe,ND-18370,Natalie DeCherney,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,TEC-AC-10002926,Tecnologia,Acessorios,Logitech Wireless Marathon Mouse M705,199.96
4347,CA-2017-120355,2017-09-18,2017-09-25,Classe padrao,MM-17260,Magdelene Morse,Consumidor,Estados Unidos,New Rochelle,New York,10801.0,Leste,FUR-CH-10001394,Moveis,Cadeiras,Global Leather Executive Chair,631.782
4348,CA-2017-120355,2017-09-18,2017-09-25,Classe padrao,MM-17260,Magdelene Morse,Consumidor,Estados Unidos,New Rochelle,New York,10801.0,Leste,FUR-FU-10004053,Moveis,Mobiliario,DAX Two-Tone Silver Metal Document Frame,60.72
4349,CA-2018-169894,2018-11-24,2018-11-29,Segunda classe,MV-17485,Mark Van Huff,Consumidor,Estados Unidos,Mesa,Arizona,85204.0,Oeste,OFF-BI-10004230,Material de escritorio,Pastas,GBC Recycled Grain Textured Covers,20.724
4350,CA-2018-169894,2018-11-24,2018-11-29,Segunda classe,MV-17485,Mark Van Huff,Consumidor,Estados Unidos,Mesa,Arizona,85204.0,Oeste,OFF-ST-10000060,Material de escritorio,Armazenamento,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872
4351,US-2018-100482,2018-04-11,2018-04-15,Classe padrao,JL-15130,Jack Lebron,Consumidor,Estados Unidos,Lancaster,Ohio,43130.0,Leste,OFF-ST-10001325,Material de escritorio,Armazenamento,Sterilite Officeware Hinged File Box,16.768
4352,US-2018-100482,2018-04-11,2018-04-15,Classe padrao,JL-15130,Jack Lebron,Consumidor,Estados Unidos,Lancaster,Ohio,43130.0,Leste,TEC-AC-10003441,Tecnologia,Acessorios,Kingston Digital DataTraveler 32GB USB 2.0,27.12
4353,CA-2018-107748,2018-12-10,2018-12-12,Segunda classe,AG-10330,Alex Grayson,Consumidor,Estados Unidos,Stockton,California,95207.0,Oeste,TEC-PH-10003215,Tecnologia,Telefones,Jackery Bar Premium Fast-charging Portable Charger,95.84
4354,CA-2018-107748,2018-12-10,2018-12-12,Segunda classe,AG-10330,Alex Grayson,Consumidor,Estados Unidos,Stockton,California,95207.0,Oeste,OFF-PA-10002005,Material de escritorio,Papel,Xerox 225,12.96
4355,CA-2018-153654,2018-11-24,2018-11-26,Segunda classe,MD-17860,Michael Dominguez,Corporativo,Estados Unidos,Asheville,North Carolina,28806.0,Sul,OFF-BI-10004465,Material de escritorio,Pastas,Avery Durable Slant Ring Binders,19.008
4356,CA-2016-155600,2016-12-04,2016-12-07,Segunda classe,RO-19780,Rose O'Brian,Consumidor,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,OFF-BI-10000545,Material de escritorio,Pastas,GBC Ibimaster 500 Manual ProClick Binding System,1598.058
4357,CA-2016-155600,2016-12-04,2016-12-07,Segunda classe,RO-19780,Rose O'Brian,Consumidor,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,OFF-AR-10003752,Material de escritorio,Arte,Deluxe Chalkboard Eraser Cleaner,36.96
4358,CA-2018-162565,2018-12-11,2018-12-11,Mesmo dia,RR-19315,Ralph Ritter,Consumidor,Estados Unidos,Aurora,Illinois,60505.0,Centro,OFF-PA-10001937,Material de escritorio,Papel,Xerox 21,10.368
4359,CA-2018-162565,2018-12-11,2018-12-11,Mesmo dia,RR-19315,Ralph Ritter,Consumidor,Estados Unidos,Aurora,Illinois,60505.0,Centro,FUR-FU-10004306,Moveis,Mobiliario,Electrix Halogen Magnifier Lamp,77.72
4360,CA-2018-162565,2018-12-11,2018-12-11,Mesmo dia,RR-19315,Ralph Ritter,Consumidor,Estados Unidos,Aurora,Illinois,60505.0,Centro,FUR-CH-10003973,Moveis,Cadeiras,GuestStacker Chair with Chrome Finish Legs,520.464
4361,CA-2017-127642,2017-05-21,2017-05-23,Primeira classe,CP-12340,Christine Phan,Corporativo,Estados Unidos,Warwick,Rhode Island,2886.0,Leste,OFF-PA-10000565,Material de escritorio,Papel,Easy-staple paper,111.96
4362,US-2018-163195,2018-02-17,2018-02-21,Segunda classe,LL-16840,Lauren Leatherbury,Consumidor,Estados Unidos,Lafayette,Louisiana,70506.0,Sul,TEC-PH-10003875,Tecnologia,Telefones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
4363,CA-2018-111332,2018-05-20,2018-05-22,Segunda classe,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Fargo,North Dakota,58103.0,Centro,OFF-AR-10001953,Material de escritorio,Arte,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94
4364,CA-2018-111332,2018-05-20,2018-05-22,Segunda classe,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Fargo,North Dakota,58103.0,Centro,OFF-AR-10001374,Material de escritorio,Arte,"BIC Brite Liner Highlighters, Chisel Tip",25.92
4365,CA-2018-111332,2018-05-20,2018-05-22,Segunda classe,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Fargo,North Dakota,58103.0,Centro,OFF-ST-10003816,Material de escritorio,Armazenamento,Fellowes High-Stak Drawer Files,704.76
4366,CA-2018-111332,2018-05-20,2018-05-22,Segunda classe,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Fargo,North Dakota,58103.0,Centro,OFF-FA-10001843,Material de escritorio,Fixadores,Staples,7.41
4367,CA-2018-111332,2018-05-20,2018-05-22,Segunda classe,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Fargo,North Dakota,58103.0,Centro,OFF-AR-10000657,Material de escritorio,Arte,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5
4368,CA-2018-117044,2018-09-11,2018-09-13,Segunda classe,HA-14920,Helen Andreada,Consumidor,Estados Unidos,Chicago,Illinois,60623.0,Centro,OFF-FA-10000936,Material de escritorio,Fixadores,Acco Hot Clips Clips to Go,10.528
4369,CA-2018-117044,2018-09-11,2018-09-13,Segunda classe,HA-14920,Helen Andreada,Consumidor,Estados Unidos,Chicago,Illinois,60623.0,Centro,OFF-PA-10003657,Material de escritorio,Papel,Xerox 1927,20.544
4370,US-2017-165078,2017-11-05,2017-11-10,Classe padrao,MA-17995,Michelle Arnett,Home office,Estados Unidos,Lawrence,Indiana,46226.0,Centro,OFF-BI-10001989,Material de escritorio,Pastas,Premium Transparent Presentation Covers by GBC,104.9
4371,US-2017-165078,2017-11-05,2017-11-10,Classe padrao,MA-17995,Michelle Arnett,Home office,Estados Unidos,Lawrence,Indiana,46226.0,Centro,OFF-AR-10002987,Material de escritorio,Arte,Prismacolor Color Pencil Set,39.68
4372,US-2017-165078,2017-11-05,2017-11-10,Classe padrao,MA-17995,Michelle Arnett,Home office,Estados Unidos,Lawrence,Indiana,46226.0,Centro,OFF-LA-10000414,Material de escritorio,Etiquetas,Avery 503,51.75
4373,US-2018-169320,2018-07-23,2018-07-25,Segunda classe,LH-16900,Lena Hernandez,Consumidor,Estados Unidos,Elkhart,Indiana,46514.0,Centro,OFF-AR-10003602,Material de escritorio,Arte,"Quartet Omega Colored Chalk, 12/Pack",11.68
4374,US-2018-169320,2018-07-23,2018-07-25,Segunda classe,LH-16900,Lena Hernandez,Consumidor,Estados Unidos,Elkhart,Indiana,46514.0,Centro,TEC-AC-10002550,Tecnologia,Acessorios,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75
4375,CA-2017-158575,2017-11-18,2017-11-24,Classe padrao,SB-20290,Sean Braxton,Corporativo,Estados Unidos,Kent,Ohio,44240.0,Leste,OFF-AP-10002998,Material de escritorio,Eletrodomesticos,Holmes 99% HEPA Air Purifier,103.968
4376,CA-2015-166954,2015-04-25,2015-04-30,Classe padrao,BT-11305,Beth Thompson,Home office,Estados Unidos,San Gabriel,California,91776.0,Oeste,FUR-FU-10003708,Moveis,Mobiliario,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25
4377,CA-2015-166954,2015-04-25,2015-04-30,Classe padrao,BT-11305,Beth Thompson,Home office,Estados Unidos,San Gabriel,California,91776.0,Oeste,OFF-AP-10001391,Material de escritorio,Eletrodomesticos,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72
4378,CA-2015-166954,2015-04-25,2015-04-30,Classe padrao,BT-11305,Beth Thompson,Home office,Estados Unidos,San Gabriel,California,91776.0,Oeste,FUR-CH-10003973,Moveis,Cadeiras,GuestStacker Chair with Chrome Finish Legs,1487.04
4379,CA-2016-140830,2016-11-30,2016-12-02,Segunda classe,PS-18970,Paul Stevenson,Home office,Estados Unidos,Henderson,Kentucky,42420.0,Sul,OFF-EN-10000461,Material de escritorio,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
4380,CA-2016-140830,2016-11-30,2016-12-02,Segunda classe,PS-18970,Paul Stevenson,Home office,Estados Unidos,Henderson,Kentucky,42420.0,Sul,OFF-EN-10002831,Material de escritorio,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88
4381,CA-2016-152891,2016-10-25,2016-10-30,Classe padrao,TB-21625,Trudy Brown,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-AR-10004648,Material de escritorio,Arte,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45
4382,CA-2016-152891,2016-10-25,2016-10-30,Classe padrao,TB-21625,Trudy Brown,Consumidor,Estados Unidos,San Francisco,California,94110.0,Oeste,FUR-TA-10001857,Moveis,Mesas,Balt Solid Wood Rectangular Table,253.176
4383,US-2016-122784,2016-07-20,2016-07-27,Classe padrao,RA-19915,Russell Applegate,Consumidor,Estados Unidos,Highland Park,Illinois,60035.0,Centro,OFF-BI-10000546,Material de escritorio,Pastas,Avery Durable Binders,2.88
4384,US-2016-122784,2016-07-20,2016-07-27,Classe padrao,RA-19915,Russell Applegate,Consumidor,Estados Unidos,Highland Park,Illinois,60035.0,Centro,FUR-BO-10004690,Moveis,Estantes,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944
4385,US-2016-122784,2016-07-20,2016-07-27,Classe padrao,RA-19915,Russell Applegate,Consumidor,Estados Unidos,Highland Park,Illinois,60035.0,Centro,TEC-PH-10001557,Tecnologia,Telefones,Pyle PMP37LED,153.584
4386,US-2016-122784,2016-07-20,2016-07-27,Classe padrao,RA-19915,Russell Applegate,Consumidor,Estados Unidos,Highland Park,Illinois,60035.0,Centro,FUR-BO-10002545,Moveis,Estantes,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43
4387,CA-2017-156811,2017-10-27,2017-11-02,Classe padrao,BP-11095,Bart Pistole,Corporativo,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-AP-10001366,Material de escritorio,Eletrodomesticos,Staple holder,43.92
4388,CA-2017-156811,2017-10-27,2017-11-02,Classe padrao,BP-11095,Bart Pistole,Corporativo,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-BI-10001628,Material de escritorio,Pastas,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032
4389,CA-2018-111556,2018-11-20,2018-11-22,Primeira classe,CD-11920,Carlos Daly,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,OFF-PA-10003651,Material de escritorio,Papel,Xerox 1968,46.76
4390,CA-2018-111556,2018-11-20,2018-11-22,Primeira classe,CD-11920,Carlos Daly,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,FUR-BO-10003159,Moveis,Estantes,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968
4391,CA-2018-111556,2018-11-20,2018-11-22,Primeira classe,CD-11920,Carlos Daly,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,TEC-PH-10001459,Tecnologia,Telefones,Samsung Galaxy Mega 6.3,1259.97
4392,CA-2018-111556,2018-11-20,2018-11-22,Primeira classe,CD-11920,Carlos Daly,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,OFF-AR-10004602,Material de escritorio,Arte,Boston KS Multi-Size Manual Pencil Sharpener,68.97
4393,CA-2017-108868,2017-09-08,2017-09-12,Classe padrao,KB-16585,Ken Black,Corporativo,Estados Unidos,Dallas,Texas,75081.0,Centro,OFF-AR-10001953,Material de escritorio,Arte,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368
4394,CA-2017-108868,2017-09-08,2017-09-12,Classe padrao,KB-16585,Ken Black,Corporativo,Estados Unidos,Dallas,Texas,75081.0,Centro,TEC-PH-10000923,Tecnologia,Telefones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96
4395,CA-2015-142965,2015-07-20,2015-07-20,Mesmo dia,SW-20245,Scot Wooten,Consumidor,Estados Unidos,Springfield,Ohio,45503.0,Leste,OFF-ST-10002583,Material de escritorio,Armazenamento,Fellowes Neat Ideas Storage Cubes,25.984
4396,CA-2015-142965,2015-07-20,2015-07-20,Mesmo dia,SW-20245,Scot Wooten,Consumidor,Estados Unidos,Springfield,Ohio,45503.0,Leste,OFF-BI-10000977,Material de escritorio,Pastas,Ibico Plastic Spiral Binding Combs,27.36
4397,CA-2017-148740,2017-11-15,2017-11-19,Classe padrao,AH-10690,Anna Häberlin,Corporativo,Estados Unidos,San Diego,California,92024.0,Oeste,TEC-PH-10002549,Tecnologia,Telefones,Polycom SoundPoint IP 450 VoIP phone,361.376
4398,US-2015-138758,2015-07-07,2015-07-11,Classe padrao,JL-15835,John Lee,Consumidor,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,FUR-CH-10002880,Moveis,Cadeiras,"Global High-Back Leather Tilter, Burgundy",172.186
